video,exercise,ELBOW_ANGLE_left_min,ELBOW_ANGLE_left_max,ELBOW_ANGLE_right_min,ELBOW_ANGLE_right_max,SHOULDER_SWING_left_min,SHOULDER_SWING_left_max,SHOULDER_SWING_right_min,SHOULDER_SWING_right_max,ELBOW_FLARE_left_min,ELBOW_FLARE_left_max,ELBOW_FLARE_right_min,ELBOW_FLARE_right_max,HIP_EXTENSION_left_min,HIP_EXTENSION_left_max,HIP_EXTENSION_right_min,HIP_EXTENSION_right_max,SHIN_ANGLE_left_min,SHIN_ANGLE_left_max,SHIN_ANGLE_right_min,SHIN_ANGLE_right_max,TORSO_SWING_left_min,TORSO_SWING_left_max,TORSO_SWING_right_min,TORSO_SWING_right_max,SHOULDER_ABDUCTION_left_min,SHOULDER_ABDUCTION_left_max,SHOULDER_ABDUCTION_right_min,SHOULDER_ABDUCTION_right_max,ELBOW_BEND_left_min,ELBOW_BEND_left_max,ELBOW_BEND_right_min,ELBOW_BEND_right_max,KNEE_ANGLE_left_min,KNEE_ANGLE_left_max,KNEE_ANGLE_right_min,KNEE_ANGLE_right_max,TORSO_STABILITY_left_min,TORSO_STABILITY_left_max,TORSO_STABILITY_right_min,TORSO_STABILITY_right_max,BODY_LINE_left_min,BODY_LINE_left_max,BODY_LINE_right_min,BODY_LINE_right_max,HIP_HIKE_left_min,HIP_HIKE_left_max,HIP_HIKE_right_min,HIP_HIKE_right_max,BODY_SWING_left_min,BODY_SWING_left_max,BODY_SWING_right_min,BODY_SWING_right_max,TORSO_LEAN_left_min,TORSO_LEAN_left_max,TORSO_LEAN_right_min,TORSO_LEAN_right_max,TORSO_ARCH_left_min,TORSO_ARCH_left_max,TORSO_ARCH_right_min,TORSO_ARCH_right_max,BACK_ANGLE_VERTICAL_left_min,BACK_ANGLE_VERTICAL_left_max,BACK_ANGLE_VERTICAL_right_min,BACK_ANGLE_VERTICAL_right_max,BACK_ANGLE_HORIZONTAL_left_min,BACK_ANGLE_HORIZONTAL_left_max,BACK_ANGLE_HORIZONTAL_right_min,BACK_ANGLE_HORIZONTAL_right_max,ELBOW_PIN_left_min,ELBOW_PIN_left_max,ELBOW_PIN_right_min,ELBOW_PIN_right_max
lateral raise_3.MOV,lateral raise,,,,,,,,,,,,,,,,,,,,,,,,,1.8226524988017265,110.11999813763957,2.6986053372785768,88.40750626176559,144.468258414873,179.1635646121402,3.210975415227401,178.2296483341038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lateral raise_30.mp4,lateral raise,,,,,,,,,,,,,,,,,,,,,,,,,11.786734209586259,100.60443702261036,5.138769873834171,95.6319879456297,150.4455541988191,176.31091562531623,165.09897595472853,179.61012975656257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lateral raise_31.mp4,lateral raise,,,,,,,,,,,,,,,,,,,,,,,,,6.698670582640648,114.39649381108724,19.041696686344483,105.57945379184466,160.27535799555426,179.26695206874314,131.4986014296397,178.83498987218562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lateral raise_32.mp4,lateral raise,,,,,,,,,,,,,,,,,,,,,,,,,6.746617896205602,113.40915980442996,19.2151322846863,105.80945784045892,159.72137630477332,179.31497368590456,128.9375553496485,179.03420564718195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lateral raise_33.mp4,lateral raise,,,,,,,,,,,,,,,,,,,,,,,,,26.366589586659394,105.4429223711686,26.057254079377202,110.20276158222235,10.731260930317363,179.5845505443244,48.449103086720825,177.79158620028315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lateral raise_34.mp4,lateral raise,,,,,,,,,,,,,,,,,,,,,,,,,10.220018342731544,108.78331900233056,13.043535521956866,110.5639021721117,159.89169664822407,179.65848976415225,145.94832506872925,174.921364765254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lateral raise_35.mp4,lateral raise,,,,,,,,,,,,,,,,,,,,,,,,,12.733529063429629,111.28582663701152,13.105389429019478,115.45714904371819,135.73763849259018,177.88254255354363,121.7254224178585,177.50948100620292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lateral raise_36.mp4,lateral raise,,,,,,,,,,,,,,,,,,,,,,,,,8.107965457056167,115.51216445051496,14.565436009933917,101.3613291063297,146.6786526445526,179.50990060812381,144.72812235372407,171.7224582184103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lateral raise_37.mp4,lateral raise,,,,,,,,,,,,,,,,,,,,,,,,,14.822505289363244,114.20989015071126,14.021690518241726,120.07068474150074,156.1014735007928,179.42514730349023,140.20940536661783,177.21701473746344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lateral raise_4.MOV,lateral raise,,,,,,,,,,,,,,,,,,,,,,,,,6.0168943804418635,178.16961807090593,5.9853478808523795,178.20903079737832,52.09792730353973,179.6079763610686,68.32281133021407,179.4432491252627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lateral raise_5.MOV,lateral raise,,,,,,,,,,,,,,,,,,,,,,,,,0.535914698527255,134.64990470616112,0.2775723776767867,151.16713543936874,5.360470095772248,179.09703617658704,7.511368995758721,179.5488907609318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lateral raise_6.MOV,lateral raise,,,,,,,,,,,,,,,,,,,,,,,,,1.2719417672986972,121.37548519935879,1.292031018819582,124.18272186746623,15.186886918831547,179.61424441556977,77.35766628940812,179.59579554266753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lateral raise_7.mp4,lateral raise,,,,,,,,,,,,,,,,,,,,,,,,,12.504003441733376,107.4613983644803,19.0381052880984,94.17586773605511,154.00028495214013,178.83659502441165,164.1602879089548,179.36244959941862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lateral raise_8.mp4,lateral raise,,,,,,,,,,,,,,,,,,,,,,,,,14.172729203039843,139.19960789748328,11.631621541498683,121.17235482036206,159.83972059841972,178.31606911414528,159.8930360277524,179.07944481789195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lateral raise_9.mp4,lateral raise,,,,,,,,,,,,,,,,,,,,,,,,,11.82891984041547,171.9973750517773,0.34825615904836066,171.14487385185075,1.8164684449296702,179.47284259301313,86.8792880167847,173.74054233826908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leg extension_1.MOV,leg extension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.96976720210678,177.13801061706047,88.0459605939485,179.25101109383516,100.1087644635572,148.153838898297,83.34290747060197,138.82712423728503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leg extension_10.mp4,leg extension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.91778886083998,174.84132432284412,146.10701780423796,179.25804684392222,1.228593233043778,173.66952710821528,1.8486937090505078,179.66669059373606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leg extension_11.mp4,leg extension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.304947687493796,156.48614369743882,1.083737604345217,143.8875592717445,13.776501468367552,155.66120943201037,2.700816290837368,144.13982735697198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leg extension_12.mp4,leg extension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8947759050925845,145.9219747534398,0.8559550830749891,149.72512689132057,10.975049700686949,145.6422190726443,0.4581293271477914,179.34882207605924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leg extension_13.mp4,leg extension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.35008061137721,170.18043619557344,104.12585565536484,106.65364551624155,95.93615237558559,122.84520300389944,97.38100756061468,124.17957942181893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leg extension_14.mp4,leg extension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.48619836318711,165.95488971440582,118.54493060960608,166.60727653810707,114.49131068583554,151.57638939716222,98.99061565037358,142.58069230603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leg extension_15.mp4,leg extension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.01748110703356,179.13849842573597,2.517282736732469,178.9423699758449,3.456604127775244,167.07505475166826,0.8613569141374005,174.9188171217113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leg extension_16.mp4,leg extension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0312836295103,178.7133082677626,106.96573374761726,178.13517740333378,59.20038567472202,123.43606182644945,64.16510478201336,133.248520932457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leg extension_17.mp4,leg extension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.582826159908908,129.77146382460677,14.257296960112559,115.84090090915495,22.1615895604483,131.72192245154764,20.45814273381205,113.9003093136386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leg extension_18.mp4,leg extension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.78211452988147,167.88551056328828,123.74045627920536,161.41908106980816,114.63408878518328,131.43755765274597,107.94714942115253,133.5911362306137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leg extension_19.mp4,leg extension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.61193313769655,149.46178409084465,96.84166698376129,162.2854776090582,109.62462326705264,149.24725051251005,113.03080054764864,129.4730282015191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leg extension_2.MOV,leg extension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.33364983060454,177.4244646922298,150.05006808002597,179.51306927851854,138.1775701247868,176.9197444983828,149.99676303491606,177.02043998879435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leg extension_20.mp4,leg extension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.46970272722817,179.35483396759417,13.455740212709118,170.21889117955035,126.19257438992274,179.3624404019876,60.437089732542574,153.9679895618864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leg extension_21.mp4,leg extension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.4806907109833,163.59701828832314,102.78598432422164,161.69549400296577,86.58158053306313,121.84379595973489,95.33205477186732,148.25544127537117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leg extension_22.mp4,leg extension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.4105264484495,111.2217835707908,66.80616826419912,120.02024793740445,44.436973777858306,177.70279396087116,44.98314149350591,161.6490667712779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leg extension_23.mp4,leg extension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.5186758546614,175.91412340986835,54.94682699391841,178.32479638369108,0.8457786698624752,179.35398855284987,0.2980781483850046,179.02869056397347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leg extension_24.mp4,leg extension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.36615430184543,179.00818009794412,40.46356224432728,175.66317213076454,90.75355396443442,177.13232582360678,29.259304919938593,179.28215465294528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leg extension_25.mp4,leg extension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.10610915607911,150.82168107276823,91.6843738557505,161.10192971478577,105.48285666988986,148.27215288725517,102.4199394658049,128.87588419321892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leg extension_3.MOV,leg extension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.78715464100212,179.31855139665905,98.55897991441798,164.7633562057922,91.74371558986644,127.44167793994073,96.7914662397141,128.90756470163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leg extension_4.MOV,leg extension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.89396065505049,179.41113984941515,102.01514874682212,179.41701236607457,120.40740209318103,139.96781078521795,98.55434646276152,146.901899150298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leg extension_5.MOV,leg extension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.00646291093776,179.5566723560504,151.08324644583104,179.57289495197747,151.30516170000354,175.8759632220938,148.92811028881633,175.49938594804212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leg extension_6.MOV,leg extension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.71942616455375,157.3618514299888,84.61133682920726,142.00079251727766,81.34787021773859,112.77096467691491,92.20980386551987,125.15427204252508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leg extension_7.mp4,leg extension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.97178149748433,142.16192824113907,,,16.545552436750963,123.01198398344373,104.51393952258103,144.8575658858569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leg extension_8.mp4,leg extension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.28984095225091,176.88057107690395,82.0763064557183,132.55321007196957,90.36831082626594,115.25762740848246,91.96289258155788,127.41452343796509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leg extension_9.mp4,leg extension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.76144796600768,179.30762502415806,0.7322089885496257,177.2502269900334,71.70126387270773,177.21922601917302,0.41034863070717753,177.09053522147042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leg raises_1.MOV,leg raises,,,,,,,,,,,,,1.231441945419658,179.66410136734913,2.542977322421765,179.65205665146044,,,,,,,,,,,,,,,,,2.1816500020900773,179.6092158548552,32.92438201876235,179.58925929164175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leg raises_10.mp4,leg raises,,,,,,,,,,,,,155.55966309607552,177.21504425510417,62.33410255698171,179.73688964340118,,,,,,,,,,,,,,,,,173.00187457798575,173.00187457798575,100.87317099973211,179.2460215714949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leg raises_11.mp4,leg raises,,,,,,,,,,,,,70.44793177370703,148.93009059947008,70.58698086619108,177.59076631662083,,,,,,,,,,,,,,,,,156.653814155405,178.8888346178409,155.39088852495317,179.2574314119202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leg raises_12.mp4,leg raises,,,,,,,,,,,,,85.71134647894515,170.94794195662243,79.85957641004411,174.17969956512988,,,,,,,,,,,,,,,,,27.48011045073153,179.21431156686472,8.60701719424526,179.2090391950495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leg raises_13.mp4,leg raises,,,,,,,,,,,,,87.89713507584409,112.00558326360165,72.29489138211567,174.88474037420644,,,,,,,,,,,,,,,,,170.23821572482382,179.35036033004474,79.62407837864745,179.28930677448585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leg raises_14.mp4,leg raises,,,,,,,,,,,,,72.03801530024307,122.0271036062434,66.09244664082787,178.94781155044885,,,,,,,,,,,,,,,,,26.015138920395035,179.38729146233615,0.6094781697285632,178.86423277690452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leg raises_15.mp4,leg raises,,,,,,,,,,,,,73.67184205628577,152.98541118901022,73.6744907188841,175.89441164499488,,,,,,,,,,,,,,,,,163.21470807833228,178.6267808063448,157.49858374499055,178.76540604979357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leg raises_16.mp4,leg raises,,,,,,,,,,,,,1.594553008949705,179.44688533307672,0.7182094745075237,179.54276825929108,,,,,,,,,,,,,,,,,38.29646355872223,179.48765107231162,8.269716067219402,179.49390825592263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leg raises_17.mp4,leg raises,,,,,,,,,,,,,35.2266458715931,165.4370126619788,37.047259119552926,174.79526961215615,,,,,,,,,,,,,,,,,139.54380313961832,179.48649032825313,5.494621617964159,179.42673322946993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leg raises_18.mp4,leg raises,,,,,,,,,,,,,5.7697691636981006,179.7336823321772,31.861594482726634,179.76775718225247,,,,,,,,,,,,,,,,,31.22877972225814,178.63275561756984,12.508488910657702,179.26599583484497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leg raises_19.mp4,leg raises,,,,,,,,,,,,,27.8725688705321,179.7025339570634,21.685738492695595,179.51574698369257,,,,,,,,,,,,,,,,,106.66514800849214,163.89381317027747,31.57926398303744,179.45576098549358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leg raises_2.MOV,leg raises,,,,,,,,,,,,,44.453838755369425,179.54901185732007,51.52765454672089,179.6480704845088,,,,,,,,,,,,,,,,,107.44011817533612,179.49607244517858,118.0610783481354,179.53248877374966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leg raises_20.mp4,leg raises,,,,,,,,,,,,,34.88838040388682,173.10671522663105,24.27539056647743,179.55191233221373,,,,,,,,,,,,,,,,,100.08589500432356,169.21442868232228,78.43197682064815,172.78743472033324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leg raises_21.mp4,leg raises,,,,,,,,,,,,,21.0669793165883,179.07197648442283,25.725137035252267,172.4849028668745,,,,,,,,,,,,,,,,,50.02059964511248,168.85308380968084,103.59768220217224,168.08008749694474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leg raises_3.MOV,leg raises,,,,,,,,,,,,,63.521284986716516,179.6568453455253,49.50539733234892,179.63589175329884,,,,,,,,,,,,,,,,,91.25374900570371,179.60354369479953,122.45001462398734,179.48071366871434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leg raises_4.MOV,leg raises,,,,,,,,,,,,,48.850364207714755,179.63582054416963,40.60947787930061,178.98020751909098,,,,,,,,,,,,,,,,,116.4240841902333,177.65918582892465,86.5530053781831,179.01255904197112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leg raises_5.MOV,leg raises,,,,,,,,,,,,,113.07005686023811,179.64221299343782,63.05307859997756,179.63619483345164,,,,,,,,,,,,,,,,,139.5478985686472,179.49196303240868,105.54077618032768,179.59141652544622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leg raises_6.MOV,leg raises,,,,,,,,,,,,,12.150713286782928,179.64884671142266,15.82082983789472,179.62629890179548,,,,,,,,,,,,,,,,,4.352662111129371,179.5735118785492,28.208602536823975,179.55670042874814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leg raises_7.mp4,leg raises,,,,,,,,,,,,,18.009770196758243,179.69046254477163,1.718766920117653,179.69692694554573,,,,,,,,,,,,,,,,,10.121790959137561,179.63695245053765,23.471194492377258,179.62853098451524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leg raises_8.mp4,leg raises,,,,,,,,,,,,,75.18337605604304,134.07468514500053,14.088740443613942,176.13837708046734,,,,,,,,,,,,,,,,,155.71830523706078,172.36942151569644,151.20575833097996,179.6532699514811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leg raises_9.mp4,leg raises,,,,,,,,,,,,,36.05486058582036,176.4990108687685,21.49309301706506,176.41123120059103,,,,,,,,,,,,,,,,,36.77824621237553,154.45041671752506,25.14821846546225,179.38647279967742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plank_1.MOV,plank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8043790698549251,178.30276492711175,0.6890503849879496,179.41438248282466,2.279135783911386,178.73802401801242,0.4933508120222887,179.14121888748028,,,,,,,,,,,,,,,,,,,,,,,,
plank_2.mp4,plank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.62037146222412,171.75794837719505,53.63728690002473,165.9204320769086,93.04113267201727,150.439021640132,48.22218509532886,155.16137324111685,,,,,,,,,,,,,,,,,,,,,,,,
plank_3.mp4,plank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.98803858688632,156.12339751159837,,,147.47898458706743,153.16355139100534,,,,,,,,,,,,,,,,,,,,,,,,
plank_4.mp4,plank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.32782020863687,129.32782020863687,93.21318682803467,179.08730394719615,112.40255857942286,178.2727224367538,34.58654643426907,179.02906194579325,,,,,,,,,,,,,,,,,,,,,,,,
plank_5.mp4,plank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.783685079280616,179.6072036764752,19.99102312024099,179.4192164076904,10.662575032647638,173.39820303778814,11.999707423271175,178.66540556111784,,,,,,,,,,,,,,,,,,,,,,,,
plank_6.mp4,plank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.8731278797991,160.74556440605116,85.19801953471446,151.0859089246124,,,71.74047114997768,144.07576804768945,,,,,,,,,,,,,,,,,,,,,,,,
plank_7.mp4,plank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.18344889197312,179.56392439241642,37.83704223866373,179.54274515253883,96.52809118624658,168.5432115684673,5.106149843400419,179.6217220917164,,,,,,,,,,,,,,,,,,,,,,,,
pull up_1.mp4,pull up,14.803715188575863,179.09639336047664,15.430978850644147,179.2367352041419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.269365897797445,179.73451983597874,1.0822441325679013,179.23288931991974,,,,,,,,,,,,,,,,,,,,
pull up_10.mp4,pull up,19.746926694501028,179.4162988460926,28.34884861174299,179.32149046092474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.57461492765324,178.22651728118217,166.61264989280738,179.7871101144344,,,,,,,,,,,,,,,,,,,,
pull up_11.mp4,pull up,12.810047177389615,179.34895816571273,23.860727293552745,179.31180302342378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.31830358778086,178.80097990477591,175.09359759562707,179.76489213236425,,,,,,,,,,,,,,,,,,,,
pull up_12.mp4,pull up,20.581127648031277,179.53690049467747,0.5431388078572801,179.61464537737183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.90737761972625,179.74501259464327,161.25608951639572,177.83082401244454,,,,,,,,,,,,,,,,,,,,
pull up_13.mp4,pull up,4.7100692141427425,179.65417590060835,0.7374851432638261,179.63073701705062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.35855290041076,179.83350054081296,161.3872127878844,177.0406710737897,,,,,,,,,,,,,,,,,,,,
pull up_14.mp4,pull up,20.057029211451038,178.68304575520656,15.365899280465317,179.52681528841424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8912679509718272,179.8117595951982,3.47105139230237,177.16321850796928,,,,,,,,,,,,,,,,,,,,
pull up_15.mp4,pull up,0.7971966672467787,179.38699496916948,19.192434468963405,179.49426701785097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.243450164097496,178.05018828753327,36.317301118760646,179.8067403294512,,,,,,,,,,,,,,,,,,,,
pull up_16.mp4,pull up,34.813154993136415,177.50271144571278,56.907049252650076,179.58245413862755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.81446050124455,172.40700277909596,36.694763674795944,171.71377046346,,,,,,,,,,,,,,,,,,,,
pull up_17.mp4,pull up,30.630568690316995,168.7375152432732,0.9998253870813707,178.44455621614776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.19467937208623,179.64710881660898,168.07333145763218,179.47163728326723,,,,,,,,,,,,,,,,,,,,
pull up_18.mp4,pull up,37.33119920626869,177.93580529505059,21.462994429052266,179.5307788554719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.9793492564854,179.8152545393144,166.8918109306147,179.8113585174902,,,,,,,,,,,,,,,,,,,,
pull up_19.mp4,pull up,43.33808509475494,170.733742617266,9.369347515535926,178.97757989690479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.10872095644572,179.73211372881732,164.11900772652103,174.45988982807629,,,,,,,,,,,,,,,,,,,,
pull up_2.mp4,pull up,0.9716096352293879,179.20886386083046,15.699834131597568,179.18493670042105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.50774645707563,179.7551281553863,167.5824121793577,179.76090527513503,,,,,,,,,,,,,,,,,,,,
pull up_20.mp4,pull up,27.290913367474392,176.62456466653674,1.0137423673351753,179.35445569705712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.49853506215038,179.80712522165834,169.76247641619847,174.3717866457322,,,,,,,,,,,,,,,,,,,,
pull up_21.mp4,pull up,1.0503994759291193,179.31409735469478,1.566919738209893,179.3851969971037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.4753160007821,176.4318821577367,173.4922335271987,179.77790233848918,,,,,,,,,,,,,,,,,,,,
pull up_22.mp4,pull up,9.623151227124819,178.8349636701023,18.41709337301736,179.3183383351675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.0510399443397,177.83799844520684,167.69395155935135,179.62647818999042,,,,,,,,,,,,,,,,,,,,
pull up_23.mp4,pull up,22.923824704914942,176.77916858983215,10.680987402429162,166.92254864640122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.93635415083997,179.8195703899837,175.10711926531724,179.08242382222835,,,,,,,,,,,,,,,,,,,,
pull up_24.mp4,pull up,0.38404079000579244,179.5373848298542,0.45582221976534365,178.67128208998406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.20577385374827,179.8399574951415,170.3480709158923,179.78571533846616,,,,,,,,,,,,,,,,,,,,
pull up_25.mp4,pull up,2.6351972186521135,175.54130668752546,0.4345200634591376,174.32898895268522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.606190979223,179.83208478942055,169.82679065539313,179.8391978027347,,,,,,,,,,,,,,,,,,,,
pull up_26.mp4,pull up,0.8636105612126843,179.3290003026775,4.002029460573857,179.19922926203435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.56164448056015,179.79119456991123,175.20680471410782,179.80978782836542,,,,,,,,,,,,,,,,,,,,
pull up_3.mp4,pull up,5.481961799108343,179.2394082426958,6.265394630194857,179.28828880471562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.33356596023523,179.7676153616501,162.82193559577675,179.7490884223879,,,,,,,,,,,,,,,,,,,,
pull up_4.mp4,pull up,1.3677475611540508,179.34528754909158,10.848415139192833,179.29666644995032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.23753414613213,177.7210775733192,171.59886426057685,179.76427017869202,,,,,,,,,,,,,,,,,,,,
pull up_5.mp4,pull up,17.965484493838527,179.71438404367632,0.7859884049067728,179.14907839089864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.672889639469,179.43550331144527,168.7630717001576,176.12014336646348,,,,,,,,,,,,,,,,,,,,
